season,celebrity,week,fan_vote_est,judges_score,eliminated,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,age_z,week_cat,season_cat,celebrity_industry_consolidated,country_norm,is_us
2,Lisa Rinna,5,1401.8192931603062,25.0,False,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,5.0,7.0,7.0,,6.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,8.0,,7.0,9.0,9.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.4442937199561859,5,2,Actor/Actress,UNITED STATES,1
2,Stacy Keibler,5,2904.8563163128965,30.0,False,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,6.0,8.0,,9.0,10.0,10.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.5,,9.3333,9.6666,9.6666,,,,,,,,,,,,,,-0.7989899785633541,5,2,Athlete,UNITED STATES,1
2,Tia Carrere,5,908.0032941341595,22.0,True,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,6.0,7.0,7.0,,7.0,8.0,7.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,7.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.21117802648377215,5,2,Actor/Actress,UNITED STATES,1
2,Drew Lachey,6,3310.1364740083163,30.0,False,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.0,9.0,,9.6666,9.6666,9.6666,,,,,,,,,,,,,,-0.5658742850909403,6,2,Singer/Rapper,UNITED STATES,1
2,George Hamilton,6,898.7196035189861,23.0,True,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,7.0,5.0,6.0,,8.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,2.3092192677354957,6,2,Actor/Actress,UNITED STATES,1
2,Jerry Rice,6,961.4854000071872,23.0,False,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,7.0,7.0,7.0,,7.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,7.0,7.0,6.5,,9.0,9.0,8.6666,,,,,,,,,,,,,,0.5219989511136571,6,2,Athlete,UNITED STATES,1
2,Lisa Rinna,6,1567.3653171281385,27.0,False,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,5.0,7.0,7.0,,6.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,8.0,,7.0,9.0,9.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.4442937199561859,6,2,Actor/Actress,UNITED STATES,1
2,Stacy Keibler,6,3262.2932053373725,30.0,False,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,6.0,8.0,,9.0,10.0,10.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.5,,9.3333,9.6666,9.6666,,,,,,,,,,,,,,-0.7989899785633541,6,2,Athlete,UNITED STATES,1
2,Drew Lachey,7,3559.8600697458337,27.5,False,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.0,9.0,,9.6666,9.6666,9.6666,,,,,,,,,,,,,,-0.5658742850909403,7,2,Singer/Rapper,UNITED STATES,1
2,Jerry Rice,7,2211.149927037163,20.5,False,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,7.0,7.0,7.0,,7.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,7.0,7.0,6.5,,9.0,9.0,8.6666,,,,,,,,,,,,,,0.5219989511136571,7,2,Athlete,UNITED STATES,1
2,Lisa Rinna,7,2020.5741860095663,26.5,True,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,5.0,7.0,7.0,,6.0,7.0,7.0,,8.0,8.0,9.0,,9.0,9.0,8.0,,7.0,9.0,9.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.4442937199561859,7,2,Actor/Actress,UNITED STATES,1
2,Stacy Keibler,7,2208.415817207436,27.5,False,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,6.0,8.0,,9.0,10.0,10.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.5,,9.3333,9.6666,9.6666,,,,,,,,,,,,,,-0.7989899785633541,7,2,Athlete,UNITED STATES,1
2,Drew Lachey,8,4301.580183498971,28.9998,False,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.0,9.0,,9.6666,9.6666,9.6666,,,,,,,,,,,,,,-0.5658742850909403,8,2,Singer/Rapper,UNITED STATES,1
2,Jerry Rice,8,2164.176871058284,26.666600000000003,False,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,7.0,7.0,7.0,,7.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,7.0,7.0,6.5,,9.0,9.0,8.6666,,,,,,,,,,,,,,0.5219989511136571,8,2,Athlete,UNITED STATES,1
2,Stacy Keibler,8,3534.2429454427447,28.6665,False,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,6.0,8.0,,9.0,10.0,10.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.5,,9.3333,9.6666,9.6666,,,,,,,,,,,,,,-0.7989899785633541,8,2,Athlete,UNITED STATES,1
3,Emmitt Smith,1,1151.772138782457,24.0,False,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,0.05576756416882966,1,3,Athlete,UNITED STATES,1
3,Harry Hamlin,1,596.4701460526584,17.0,False,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,5.0,6.0,6.0,,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.3767564938458408,1,3,Actor/Actress,UNITED STATES,1
3,Jerry Springer,1,275.085944650769,16.0,False,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9983983431056107,1,3,TV Personality,ENGLAND,0
3,Joey Lawrence,1,1355.4622849229258,21.0,False,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,-0.48816905393346904,1,3,Actor/Actress,UNITED STATES,1
3,Mario Lopez,1,1523.1392908371251,26.0,False,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,-0.33275859161852656,1,3,Actor/Actress,UNITED STATES,1
3,Monique Coleman,1,1379.1133715372025,19.0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,1,3,Actor/Actress,UNITED STATES,1
3,Sara Evans,1,440.98959726009184,15.0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.09964289814611284,1,3,Singer/Rapper,UNITED STATES,1
3,Shanna Moakler,1,662.5324320849317,18.0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,7.0,5.0,6.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.4104638227759978,1,3,Model,UNITED STATES,1
3,Tucker Carlson,1,103.98830803900496,12.0,True,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,5.0,4.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.05576756416882966,1,3,TV Personality,UNITED STATES,1
3,Vivica A. Fox,1,1261.5078534467589,22.0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,6.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.4442937199561859,1,3,Actor/Actress,UNITED STATES,1
3,Willa Ford,1,1249.9386323860756,22.0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,1,3,Singer/Rapper,UNITED STATES,1
3,Emmitt Smith,2,1265.8069962590669,24.0,False,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,0.05576756416882966,2,3,Athlete,UNITED STATES,1
3,Harry Hamlin,2,670.240662312674,21.0,False,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,5.0,6.0,6.0,,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.3767564938458408,2,3,Actor/Actress,UNITED STATES,1
3,Jerry Springer,2,342.85982814469577,19.0,False,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9983983431056107,2,3,TV Personality,ENGLAND,0
3,Joey Lawrence,2,1444.5476945718246,29.0,False,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,-0.48816905393346904,2,3,Actor/Actress,UNITED STATES,1
3,Mario Lopez,2,1665.5745655926562,21.0,False,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,-0.33275859161852656,2,3,Actor/Actress,UNITED STATES,1
3,Monique Coleman,2,1454.1513416583346,26.0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,2,3,Actor/Actress,UNITED STATES,1
3,Sara Evans,2,494.4228827689958,21.0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.09964289814611284,2,3,Singer/Rapper,UNITED STATES,1
3,Shanna Moakler,2,1.0,22.0,True,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,7.0,5.0,6.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.4104638227759978,2,3,Model,UNITED STATES,1
3,Vivica A. Fox,2,1328.7161973954203,24.0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,6.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.4442937199561859,2,3,Actor/Actress,UNITED STATES,1
3,Willa Ford,2,1332.6798312963317,23.0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,2,3,Singer/Rapper,UNITED STATES,1
3,Emmitt Smith,3,1418.5601155300535,19.0,False,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,0.05576756416882966,3,3,Athlete,UNITED STATES,1
3,Harry Hamlin,3,1.0,22.0,True,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,5.0,6.0,6.0,,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.3767564938458408,3,3,Actor/Actress,UNITED STATES,1
3,Jerry Springer,3,388.4518876177537,21.0,False,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9983983431056107,3,3,TV Personality,ENGLAND,0
3,Joey Lawrence,3,1533.1044889249797,22.0,False,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,-0.48816905393346904,3,3,Actor/Actress,UNITED STATES,1
3,Mario Lopez,3,1883.9651739867409,22.0,False,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,-0.33275859161852656,3,3,Actor/Actress,UNITED STATES,1
3,Monique Coleman,3,1504.0331767068783,27.0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,3,3,Actor/Actress,UNITED STATES,1
3,Sara Evans,3,502.5308406158465,25.0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.09964289814611284,3,3,Singer/Rapper,UNITED STATES,1
3,Vivica A. Fox,3,1368.167008368224,27.0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,6.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.4442937199561859,3,3,Actor/Actress,UNITED STATES,1
3,Willa Ford,3,1400.187308249523,22.0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,3,3,Singer/Rapper,UNITED STATES,1
3,Emmitt Smith,4,1724.739582570117,24.0,False,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,0.05576756416882966,4,3,Athlete,UNITED STATES,1
3,Jerry Springer,4,523.6486442301748,22.0,False,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9983983431056107,4,3,TV Personality,ENGLAND,0
3,Joey Lawrence,4,1733.0030691505267,27.0,False,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,-0.48816905393346904,4,3,Actor/Actress,UNITED STATES,1
3,Mario Lopez,4,2277.919684243534,29.0,False,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,-0.33275859161852656,4,3,Actor/Actress,UNITED STATES,1
3,Monique Coleman,4,1625.9762884019551,24.0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,4,3,Actor/Actress,UNITED STATES,1
3,Sara Evans,4,570.5177064902336,20.0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.09964289814611284,4,3,Singer/Rapper,UNITED STATES,1
3,Vivica A. Fox,4,1.0,24.0,True,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,6.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.4442937199561859,4,3,Actor/Actress,UNITED STATES,1
3,Willa Ford,4,1543.1950249134593,28.0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,4,3,Singer/Rapper,UNITED STATES,1
3,Emmitt Smith,5,2126.4872859507263,27.0,False,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,10.0,9.5,9.0,,8.5,9.0,9.5,,9.5,10.0,10.0,,10.0,9.6666,10.0,,,,,,0.05576756416882966,5,3,Athlete,UNITED STATES,1
3,Jerry Springer,5,703.406366604245,24.0,False,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,5.0,5.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,6.0,5.0,,7.5,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9983983431056107,5,3,TV Personality,ENGLAND,0
3,Joey Lawrence,5,1978.2345297032805,25.0,False,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,7.0,7.0,7.0,,10.0,9.0,10.0,,8.0,6.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,8.0,8.0,8.0,,9.5,9.0,10.0,,9.5,8.5,9.0,,9.5,10.0,10.0,,0.0,0.0,0.0,,,,,,-0.48816905393346904,5,3,Actor/Actress,UNITED STATES,1
3,Mario Lopez,5,2767.3357560669865,27.0,False,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,6.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.5,9.0,9.5,,9.5,9.0,10.0,,10.0,9.5,10.0,,10.0,10.0,9.6666,,,,,,-0.33275859161852656,5,3,Actor/Actress,UNITED STATES,1
3,Monique Coleman,5,1767.022671429971,27.0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,6.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,7.0,,9.0,9.0,9.0,,8.5,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,5,3,Actor/Actress,UNITED STATES,1
3,Sara Evans,5,656.5133902447917,24.0,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.09964289814611284,5,3,Singer/Rapper,UNITED STATES,1
3,Willa Ford,5,1.0,27.0,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,7.0,7.0,8.0,,7.0,8.0,8.0,,7.0,7.0,8.0,,9.0,9.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.8766952097208253,5,3,Singer/Rapper,UNITED STATES,1
