season,celebrity,week,fan_votes_mean,fan_votes_std,fan_votes_p05,fan_votes_p95,n_runs
6,Cristian de la Fuente,2,1106.5448054226683,138.59417476105796,930.1287783247615,1314.6010933568257,50
6,Cristian de la Fuente,3,1181.475300558972,113.85180135945198,994.3742868254689,1344.363944172225,50
6,Cristian de la Fuente,4,1229.614762292497,108.71380611681091,1038.3935418777505,1383.2027624870027,50
6,Cristian de la Fuente,5,1415.2101242838323,104.52590218592003,1273.9905426968216,1604.9596155379113,50
6,Cristian de la Fuente,6,1487.7130029227774,104.38064046669348,1348.7012741010335,1654.7588516118235,50
6,Cristian de la Fuente,7,1847.6445948669189,120.64232937760734,1654.5325752146407,2012.1217199915254,50
6,Cristian de la Fuente,8,2279.8838653484268,64.16622989866619,2187.8872259473965,2394.140880475735,50
6,Cristian de la Fuente,9,2276.903447773833,80.43335458361062,2164.051681940419,2397.3711444057053,50
6,Cristian de la Fuente,10,2571.014748201749,81.42782555879107,2458.4254699198636,2687.5062629374893,50
6,Jason Taylor,1,1356.5123068149344,164.01812419571078,1135.8402781755067,1596.3955868199073,50
6,Jason Taylor,2,1382.887745164055,105.19663246198573,1187.3045641669526,1527.0301038831167,50
6,Jason Taylor,3,1454.4051588275158,104.01799153010225,1278.6031416203616,1577.9000043627154,50
6,Jason Taylor,4,1524.9429552186366,97.21558947109685,1408.4006928289814,1670.633596722273,50
6,Jason Taylor,5,1714.7800719195109,99.65677775608265,1534.6472303589107,1867.6711778795575,50
6,Jason Taylor,6,1793.5123263531607,93.70326117038779,1626.2211770356398,1928.5285688786387,50
6,Jason Taylor,7,2201.958636941984,101.59778804350854,2048.5966002414925,2361.076090507784,50
6,Jason Taylor,8,2675.945153843223,91.12467213328298,2518.5433688488824,2813.424727667398,50
6,Jason Taylor,9,2721.2759016756927,82.4096155997878,2599.4852454827783,2855.987824916981,50
6,Jason Taylor,10,3077.55557383651,74.04424672234627,2951.170531494864,3187.133828829944,50
6,Kristi Yamaguchi,1,1859.744089608292,205.41628573095838,1551.534020407551,2138.0730415671414,50
6,Kristi Yamaguchi,2,1911.6315667517815,134.22159252591652,1696.879321012064,2122.819916051435,50
6,Kristi Yamaguchi,3,2032.6062962410876,110.8185628587797,1874.9306033540397,2191.0187924971824,50
6,Kristi Yamaguchi,4,2153.9602452267923,110.26112221568441,2000.7892525749119,2359.12458497835,50
6,Kristi Yamaguchi,5,2442.971592793547,114.07438147479061,2286.570745712633,2652.7476260588073,50
6,Kristi Yamaguchi,6,2626.026466569562,77.17307823461681,2494.721572850306,2743.4773784667063,50
6,Kristi Yamaguchi,7,3152.6868358188403,94.92606727364226,2980.6186286312723,3305.2430110496703,50
6,Kristi Yamaguchi,8,3738.814324498399,78.08482068258746,3613.355400754649,3863.36271784128,50
6,Kristi Yamaguchi,9,3910.9926861865347,93.43649394672279,3754.146192531332,4042.387277271507,50
6,Kristi Yamaguchi,10,4351.429677961741,85.3317914844158,4227.84379771691,4468.401777278286,50
6,Mario,1,1212.6993868861105,172.63947976068263,999.9866444091754,1501.106610919594,50
6,Mario,2,1234.1403797888966,115.44683815262795,1019.6750085181721,1405.1808616502265,50
6,Mario,3,1302.646217050103,91.3378381198885,1155.1949328379646,1425.8269804916445,50
6,Mario,4,1329.5246519420762,94.36426379194492,1176.794923653749,1459.7207869214762,50
6,Mario,5,1453.8162685247255,89.55528238082054,1325.4918918001213,1576.0640118288613,50
6,Mario,6,1433.878623583691,90.53705091489098,1291.6925353116806,1578.53077450411,50
6,Mario,7,1671.2174170116436,92.37350789482373,1525.009994658549,1808.1436674031202,50
6,Mario,8,1.0,0.0,1.0,1.0,50
6,Marissa Jaret Winokur,1,684.0828933078269,210.91478510445197,340.5959001818664,1016.4220222330454,50
6,Marissa Jaret Winokur,2,718.1668478855526,150.8744979175373,431.26222081439363,967.2360982052397,50
6,Marissa Jaret Winokur,3,788.5659996714495,112.82281931695101,603.1788325048517,984.2434167460758,50
6,Marissa Jaret Winokur,4,820.7648798676755,111.1905408187611,664.6732833604178,1047.9254482875656,50
6,Marissa Jaret Winokur,5,923.7648729921684,106.36040193366134,772.3499815962252,1079.7521274382996,50
6,Marissa Jaret Winokur,6,869.9047327900851,91.49172003710538,737.8578838035054,1023.8834779044266,50
6,Marissa Jaret Winokur,7,1083.6433442010052,93.71649104242819,931.0936950268937,1221.3952274743353,50
6,Marissa Jaret Winokur,8,1304.3566563099519,85.43878240374237,1132.0997064526018,1438.6897594597358,50
6,Marissa Jaret Winokur,9,1090.8279643639398,100.94153436849842,934.9094135338397,1226.914187500295,50
6,Marlee Matlin,1,738.9259889997155,186.8472416872923,378.9147235471427,1012.2065045604432,50
6,Marlee Matlin,2,719.1536099716016,120.78340042970952,547.9577905198812,899.3027568330191,50
6,Marlee Matlin,3,713.785024355177,109.02945745507718,576.0215538926396,864.901853388812,50
6,Marlee Matlin,4,645.276291843162,100.57967522383584,491.5125752780356,800.1414643589258,50
6,Marlee Matlin,5,697.8596363508252,80.03166996760973,591.9673321533627,847.8433731589439,50
6,Marlee Matlin,6,637.8874031302089,97.1498584518767,500.53780325672494,791.0021711726127,50
6,Monica Seles,1,112.4883687526981,111.50852549150234,1.0,315.72809258755996,50
6,Monica Seles,2,112.76125549107734,83.76774189536087,1.0000000000000417,256.66705279255825,50
6,Penn Jillette,1,288.6720275019905,208.3115839741503,14.409270123304918,653.6857577241026,50
6,Penn Jillette,2,81.69085228655143,98.1630435657566,1.0,272.7441369259557,50
6,Priscilla Presley,1,886.0890385232243,187.69181509648251,583.5831968630821,1190.786302591886,50
6,Priscilla Presley,2,864.5565244700828,124.05098655615363,683.2309175883308,1032.824912976353,50
6,Priscilla Presley,3,852.820350254664,96.77920191705037,692.3814547647636,1000.1961936595686,50
6,Priscilla Presley,4,776.1729641425444,94.93949076249363,624.5763676694761,937.8798082623505,50
6,Priscilla Presley,5,122.81609180089076,250.68597452739306,1.0,708.2378665771383,50
6,Shannon Elizabeth,1,1039.766128315519,147.1765680380369,822.9093473629742,1303.5319190646292,50
6,Shannon Elizabeth,2,1085.665241782607,111.51335213770967,883.5596840368395,1244.8833965849888,50
6,Shannon Elizabeth,3,1130.8526119149326,99.08164498977428,984.8818568562738,1303.7547150718428,50
6,Shannon Elizabeth,4,1114.8864027950078,92.86994457993231,978.9910779654193,1260.2145019390125,50
6,Shannon Elizabeth,5,1228.7813413344988,87.52776414560871,1091.1760660624407,1356.065587764095,50
6,Shannon Elizabeth,6,1151.0774446505138,86.21861602780955,1002.5498579529458,1269.8769621693034,50
6,Shannon Elizabeth,7,42.84917115960685,193.5281091377071,1.0,79.17656464856395,50
6,Steve Guttenberg,1,372.05899472387495,197.76774020597716,24.739112328023882,665.1717579795966,50
6,Steve Guttenberg,2,392.4230093423261,131.69397785820593,214.90602901441144,602.1263947296719,50
6,Steve Guttenberg,3,131.16974829907332,161.24786624685035,1.0,394.83266808725574,50
7,Brooke Burke,1,1813.5368448367644,201.35315283314216,1505.403670584584,2150.2989573297623,50
7,Brooke Burke,2,2019.1658557534229,159.1426808898888,1790.8879726054456,2332.5541874363307,50
7,Brooke Burke,3,2136.1400529446737,115.81352199557405,1972.0745679315144,2302.918265261531,50
7,Brooke Burke,4,2345.8342315115797,104.81942455993267,2175.2689147371216,2509.988045131606,50
7,Brooke Burke,5,2748.602106500442,71.06579595532034,2629.951639654016,2866.494691409613,50
7,Brooke Burke,6,3030.95681883552,75.18564009611727,2898.7531889719676,3140.9324702509753,50
7,Brooke Burke,7,3646.9077341795746,103.22087601011731,3497.3224462879675,3838.768433760593,50
7,Brooke Burke,8,4232.664361726338,83.63087955590444,4093.42319588837,4354.234767231222,50
7,Brooke Burke,9,4470.099460234095,68.99521325638149,4365.882303580215,4574.020156115937,50
7,Brooke Burke,10,4913.2127262826625,77.81429129281189,4793.975007854979,5023.31078937553,50
7,Cloris Leachman,1,319.4222417911297,141.80803729369566,124.1546502504898,523.266975782488,50
7,Cloris Leachman,2,425.56679353998743,99.95675766245319,300.82994290469344,595.7807405928393,50
7,Cloris Leachman,3,395.6100752668902,85.6156309305196,247.51742824550217,529.190176586399,50
7,Cloris Leachman,4,361.8397301117449,73.39048720762864,247.0758586637877,475.55101518481916,50
7,Cloris Leachman,5,488.83149302504813,87.13240484340643,364.42286723661636,620.8524962880433,50
7,Cloris Leachman,6,426.157401623767,84.96269599409362,309.0908934066011,584.3615828477458,50
7,Cody Linley,1,1080.83250649058,202.7724417950697,752.2935694334917,1392.7547378508773,50
7,Cody Linley,2,1207.6771767311548,135.21193391856784,985.4365461945448,1403.2389030235593,50
7,Cody Linley,3,1176.9335641720324,117.69466096677621,1000.930769816462,1356.1639127891503,50
7,Cody Linley,4,1143.1591833969592,115.88777944461476,944.0384425896757,1319.3406015638845,50
7,Cody Linley,5,1197.2705203304179,94.2522840608151,1018.5243174759142,1321.5983107529933,50
7,Cody Linley,6,1016.756373572745,100.51641744199058,872.2042266757295,1160.549565496982,50
7,Cody Linley,7,1107.1792838341412,87.29508664300994,944.6270758221015,1244.1346917606907,50
7,Cody Linley,8,1198.6805655538942,86.61944063412751,1094.315434927769,1325.182177249978,50
7,Cody Linley,9,989.2252560961169,72.93711338170748,875.4912216562852,1088.2477278975941,50
7,Jeffrey Ross,1,92.97541373862106,73.52173817414925,26.369123188835484,214.08869334011916,50
7,Kim Kardashian,1,370.2197802101671,187.64093392713843,78.55969898086497,673.9627654239786,50
7,Kim Kardashian,2,53.82166338821819,105.10468723900377,1.0,299.3788842102733,50
7,Lance Bass,1,1083.6439537982544,210.49434725385507,784.5305728654033,1389.2945442838966,50
7,Lance Bass,2,1239.8973578717435,145.47755990526363,1015.2336795883557,1476.2558043627282,50
7,Lance Bass,3,1292.7268037432807,100.42379798898372,1141.0194467957754,1438.8862934048557,50
7,Lance Bass,4,1379.5123350415022,98.05379648188396,1240.7426892143162,1543.257660248976,50
7,Lance Bass,5,1643.749937542022,83.7020302522505,1522.5840677733167,1780.0995933126817,50
7,Lance Bass,6,1776.6819793941013,87.30374420058692,1641.3997702813701,1912.421353164274,50
7,Lance Bass,7,2167.3055705196048,113.96106945301514,2042.9326731662973,2322.4390700157355,50
7,Lance Bass,8,2568.240691704288,108.51858498693949,2406.322017662389,2706.4662863627645,50
7,Lance Bass,9,2625.8057344711438,78.71394916119732,2514.107282995897,2742.830023874886,50
7,Lance Bass,10,2948.183613496741,71.86656076975916,2838.8056020155823,3068.0813382836777,50
7,Maurice Greene,1,983.6514649303967,198.94147839725113,721.6387345699369,1281.821366235355,50
7,Maurice Greene,2,1117.9504520573848,132.68021274862758,934.888037083439,1338.817381892604,50
7,Maurice Greene,3,1133.3435841871287,97.08776845398954,979.2638555505907,1282.8335446531034,50
7,Maurice Greene,4,1115.140910034649,107.83606222181349,934.7786579286877,1290.7393067031264,50
7,Maurice Greene,5,1222.067867065193,91.89468609164689,1065.3499476273719,1385.4804102253702,50
7,Maurice Greene,6,1136.632070521061,90.48364078916593,970.6487620563419,1275.5439474574941,50
7,Maurice Greene,7,1308.0988998269822,90.77758418387366,1150.1944574595927,1421.019867454572,50
7,Maurice Greene,8,29.184683283655517,142.74895333937658,1.0,101.2106233280299,50
7,Misty May-Treanor,1,791.0928193740292,186.7179696104292,473.41102914188457,1060.8750692369927,50
7,Misty May-Treanor,2,1.0,0.0,1.0,1.0,50
7,Rocco DiSpirito,1,397.9504221599038,190.89147212737475,109.37873428522938,653.6867555952746,50
7,Rocco DiSpirito,2,507.4978667737698,125.97323330797022,331.7521002127521,695.6417665983338,50
7,Rocco DiSpirito,3,486.23653950447647,106.71204078429567,345.9398303543795,647.6270265317445,50
7,Rocco DiSpirito,4,312.4907150666445,191.6387422161991,1.0,511.95001571072993,50
7,Susan Lucci,1,904.0586179280607,166.28548825732952,656.4498444923838,1177.1500861522563,50
7,Susan Lucci,2,1033.5788025083682,134.0038727783858,836.7577799234002,1268.216909644942,50
7,Susan Lucci,3,1027.6492253610752,105.92782288589937,852.9918187273852,1192.9436991392197,50
7,Susan Lucci,4,1030.665502036776,103.35182937261362,852.5019069503887,1191.8337635441549,50
7,Susan Lucci,5,1174.5267623525203,83.00202685782055,1040.4641214571989,1287.4142203252877,50
7,Susan Lucci,6,1112.825913657265,94.63630639269844,949.2565027366699,1252.2999554766054,50
7,Susan Lucci,7,27.862610769813756,142.71651856740044,1.0,1.0,50
7,Ted McGinley,1,5.278509550925063,30.253631168305215,1.0,1.0,50
7,Toni Braxton,1,952.7414342990643,192.7235630767499,600.5522481538213,1229.7833546797217,50
7,Toni Braxton,2,1034.0880624670287,147.4452003545589,771.5222303811338,1260.3418186443637,50
7,Toni Braxton,3,984.1604757525413,124.65712014200072,792.7450968612776,1161.129435973614,50
7,Toni Braxton,4,922.1861774178374,109.96386889986374,726.8541950704085,1095.374800827224,50
7,Toni Braxton,5,1.0,0.0,1.0,1.0,50
7,Warren Sapp,1,1204.5959908921038,180.21015526062203,942.9764022874824,1528.606499439637,50
7,Warren Sapp,2,1359.7559689089217,139.37082651146346,1123.1584651983742,1591.749922239962,50
7,Warren Sapp,3,1367.199679067901,116.33104799626676,1184.1344440941834,1516.5716114912248,50
7,Warren Sapp,4,1389.1712153823073,94.06840428469884,1223.040813094794,1512.6428444373307,50
7,Warren Sapp,5,1523.9513131843562,97.72958132488391,1379.2842431960064,1657.4530298905956,50
7,Warren Sapp,6,1499.98944239554,102.01160360141913,1300.20485802645,1661.8970930038333,50
7,Warren Sapp,7,1742.6459008698823,97.37614227992594,1584.3142902300713,1886.4512602697027,50
7,Warren Sapp,8,1971.2296977318254,88.84578561788726,1798.990942969346,2101.704192657677,50
7,Warren Sapp,9,1914.8695491986443,80.69239585612554,1793.701854050263,2037.7910844645826,50
7,Warren Sapp,10,2138.603660220596,79.62796077911133,2017.4484428956387,2272.952848137462,50
8,Belinda Carlisle,1,500.77194609355365,210.735577976269,156.88722443924362,778.9391411823391,50
8,Belinda Carlisle,2,1.0,0.0,1.0,1.0,50
8,Chuck Wicks,1,878.4778353612733,178.34615238730132,644.4632357449316,1208.6291515296152,50
8,Chuck Wicks,2,936.0166855433675,136.09854656252543,712.1534998237441,1153.0021150259288,50
8,Chuck Wicks,3,992.9138025305203,116.63297337250138,808.8932969260271,1195.708070256097,50
8,Chuck Wicks,4,1075.0577670133177,111.77575318592804,893.8989999085765,1241.7395071543947,50
8,Chuck Wicks,5,1205.1932363951432,110.42498002544627,1021.824153354348,1374.077967663988,50
8,Chuck Wicks,6,1192.511294709722,98.47817688607952,1039.2941187929184,1355.5459677450824,50
8,Chuck Wicks,7,1207.9040603850372,98.70056277275334,1037.321865724185,1347.4312035412859,50
8,Chuck Wicks,8,1.0,0.0,1.0,1.0,50
8,David Alan Grier,1,720.2875544033876,195.72990947361876,468.9325064810764,1083.0752208018614,50
8,David Alan Grier,2,745.3157287620354,120.81517538216714,563.571572749896,935.4759929470493,50
8,David Alan Grier,3,810.2549990799191,103.75688582430546,663.2564950338783,949.3397085760928,50
8,David Alan Grier,4,846.6554888057278,98.64861473421614,710.5968263067114,994.2092631229696,50
8,David Alan Grier,5,1.0,0.0,1.0,1.0,50
8,Denise Richards,1,568.2667257415546,173.52719575587494,273.0879264724208,842.9514542312965,50
8,Denise Richards,2,613.1898736346159,134.77151059371943,395.6893384254051,824.4497679975614,50
8,Denise Richards,3,1.0000000000000018,1.2299396195651449e-14,1.0,1.0,50
8,Gilles Marini,1,1517.9369203185636,199.43241773486847,1200.583417687414,1812.7053756534585,50
8,Gilles Marini,2,1534.7006369984226,147.83727979149492,1285.5951964614924,1734.4170627872074,50
8,Gilles Marini,3,1624.2647381607285,107.11630385401446,1452.44811007461,1767.1761524136398,50
8,Gilles Marini,4,1697.9828595316972,99.34628179591644,1539.3132303864886,1833.6383825801968,50
8,Gilles Marini,5,1892.316644442555,84.1280338673052,1749.9411246018178,2021.793024284604,50
8,Gilles Marini,6,1989.5327830706262,79.77291003801315,1851.5768037124838,2110.338021284573,50
8,Gilles Marini,7,2126.4873757348837,70.2658362521286,2046.019584486229,2241.8538407986694,50
8,Gilles Marini,8,2589.012502936459,79.42967526799332,2470.615515773029,2714.5401765207107,50
8,Gilles Marini,9,3099.525151907086,86.59951405423428,2944.593496504394,3233.4833467061026,50
8,Gilles Marini,10,3142.3300199017463,75.1898982536132,3035.1434827897274,3267.51362996351,50
8,Gilles Marini,11,3479.0252428141844,66.0241165815199,3378.0413632611085,3580.997866962232,50
8,Holly Madison,1,485.5558160317669,148.33503182911446,221.9081783166106,670.4984295859151,50
8,Holly Madison,2,520.6305902797263,109.3749225428242,360.3763739744174,716.4878057793333,50
8,Holly Madison,3,547.6159426843864,91.68287658503674,409.7868002189134,680.5796414039024,50
8,Holly Madison,4,9.107648043711189,57.32972911182025,1.0,1.0,50
8,Lawrence Taylor,1,509.5061349003769,184.83197833850738,194.08208082050706,794.9598430424342,50
8,Lawrence Taylor,2,578.0035538797149,154.9110151642618,362.0581727026734,797.4700095553538,50
8,Lawrence Taylor,3,609.3508976932403,118.42629930375459,421.3754582750693,800.8935657634842,50
8,Lawrence Taylor,4,646.678078020778,98.86487514877247,477.2810423335577,787.0913798825102,50
8,Lawrence Taylor,5,729.2299332010485,98.44610830821846,559.1889907267506,852.4995907520567,50
8,Lawrence Taylor,6,675.8574707718876,94.39335213299968,526.5311220173487,809.7103897627517,50
8,Lawrence Taylor,7,598.4297456903763,163.45955134716962,264.87993613542807,764.6771294765531,50
8,Lil' Kim,1,1202.163684430215,138.5451603699984,1006.1398278045644,1446.7937533074519,50
8,Lil' Kim,2,1252.1811445018548,97.58160350281202,1109.6230941192657,1400.9835971167338,50
