season,celebrity,week,fan_votes,judge_score,eliminated
28,Lauren Alaina,1,1055.900399295939,19.0,False
28,Mary Wilson,1,549.1148157749619,17.0,False
28,Ray Lewis,1,416.0230167171739,15.0,False
28,Sailor Brinkley-Cook,1,1088.0435742821858,18.0,False
28,Sean Spicer,1,274.3333749819452,12.0,False
28,Ally Brooke,2,1174.910888426959,20.0,False
28,Hannah Brown,2,1587.9498732598336,24.0,False
28,James Van Der Beek,2,1334.4448888825025,20.0,False
28,Karamo Brown,2,918.1476140420573,19.0,False
28,Kate Flannery,2,892.2557125761647,21.0,False
28,Kel Mitchell,2,1052.200476082738,20.0,False
28,Lamar Odom,2,275.86717552263104,12.0,False
28,Lauren Alaina,2,1238.5840753198913,19.0,False
28,Mary Wilson,2,179.6575199359658,15.0,True
28,Ray Lewis,2,161.62729527153795,15.0,True
28,Sailor Brinkley-Cook,2,909.6036478610492,18.0,False
28,Sean Spicer,2,274.7508328186687,16.0,False
28,Ally Brooke,3,1335.0016148899665,24.0,False
28,Hannah Brown,3,1425.0927605480097,21.0,False
28,James Van Der Beek,3,1352.7980448819696,23.0,False
28,Karamo Brown,3,873.9002003402896,16.0,False
28,Kate Flannery,3,1017.9591735254074,24.0,False
28,Kel Mitchell,3,1200.5615098535334,20.0,False
28,Lamar Odom,3,225.80547821455025,12.0,False
28,Lauren Alaina,3,1193.391738527533,20.0,False
28,Sailor Brinkley-Cook,3,1087.5122394184207,23.0,False
28,Sean Spicer,3,287.97723980032123,15.0,False
28,Ally Brooke,4,1452.779641285584,32.0,False
28,Hannah Brown,4,1339.6572334715684,32.0,False
28,James Van Der Beek,4,1344.6987909641534,28.0,False
28,Karamo Brown,4,829.7790809526657,28.0,False
28,Kate Flannery,4,1028.1085671836092,26.0,False
28,Kel Mitchell,4,1295.721073499766,32.0,False
28,Lamar Odom,4,187.06026317444284,20.0,True
28,Lauren Alaina,4,1152.921250484399,32.0,False
28,Sailor Brinkley-Cook,4,1129.3198266324587,31.0,False
28,Sean Spicer,4,239.95427235135514,21.0,False
28,Ally Brooke,5,1619.3234128467095,27.0,False
28,Hannah Brown,5,1322.9653185871416,25.0,False
28,James Van Der Beek,5,1346.0218458090965,26.0,False
28,Karamo Brown,5,808.029047635037,21.0,False
28,Kate Flannery,5,1019.8118443244688,24.0,False
28,Kel Mitchell,5,1415.122707567769,26.0,False
28,Lauren Alaina,5,1132.9207841710465,23.0,False
28,Sailor Brinkley-Cook,5,1134.1022100512787,24.0,False
28,Sean Spicer,5,201.70282900745215,19.0,False
28,Ally Brooke,6,1508.114443429977,25.0,False
28,Hannah Brown,6,1765.5263267934995,24.0,False
28,James Van Der Beek,6,1184.5513397470438,27.0,False
28,Karamo Brown,6,1434.555742394994,25.0,False
28,Kate Flannery,6,781.1859458455147,27.0,False
28,Kel Mitchell,6,1333.5665284644194,26.0,False
28,Lauren Alaina,6,1350.0552690761792,26.0,False
28,Sailor Brinkley-Cook,6,641.4444042483719,27.0,True
28,Sean Spicer,6,1.0,21.0,False
28,Ally Brooke,7,1787.9724876150067,27.0,False
28,Hannah Brown,7,1560.15249216774,26.0,False
28,James Van Der Beek,7,1278.4647583278836,27.0,False
28,Karamo Brown,7,1052.103869004799,24.5,True
28,Kate Flannery,7,1113.5100235390955,24.0,False
28,Kel Mitchell,7,1694.4855695353522,25.5,False
28,Lauren Alaina,7,1368.3094515393464,27.0,False
28,Sean Spicer,7,145.00134827077605,21.0,False
28,Ally Brooke,8,2348.760591662318,30.0,False
28,Hannah Brown,8,1665.9850075190368,30.9998,False
28,James Van Der Beek,8,1328.5710630044985,31.9998,False
28,Kate Flannery,8,1112.5363189576349,25.9998,True
28,Kel Mitchell,8,2006.933816283754,29.9998,False
28,Lauren Alaina,8,1305.8168515832308,24.0,False
28,Sean Spicer,8,231.396350989524,20.0,False
28,Ally Brooke,9,2867.9278373824473,40.0,False
28,Hannah Brown,9,1751.161152813426,35.5,False
28,James Van Der Beek,9,1372.5065621303524,36.0,False
28,Kel Mitchell,9,2274.951076730014,37.0,False
28,Lauren Alaina,9,1346.7948210698949,35.0,False
28,Sean Spicer,9,386.658549873863,25.0,True
28,Ally Brooke,10,3128.01793193706,29.5,False
28,Hannah Brown,10,1837.0480806512533,27.0,False
28,James Van Der Beek,10,1315.1391338939925,25.5,True
28,Kel Mitchell,10,2399.233915138467,28.5,False
28,Lauren Alaina,10,1320.5609383792278,27.0,False
28,Ally Brooke,11,3580.5538822679596,30.0,False
28,Hannah Brown,11,2070.4345935222364,29.0,False
28,Kel Mitchell,11,2812.1042299749834,29.5,False
28,Lauren Alaina,11,1536.9072942348214,28.5,True
29,AJ McLean,1,841.9427856877692,18.0,False
29,Anne Heche,1,402.7960448053108,18.0,False
29,Carole Baskin,1,154.16355705619054,11.0,False
29,Charles Oakley,1,139.6348843616328,12.0,False
29,Chrishell Stause,1,533.106231091775,13.0,False
29,Jeannie Mai,1,649.0067956333104,18.0,False
29,Jesse Metcalfe,1,510.27937708391084,18.0,False
29,Johnny Weir,1,928.9070889654625,18.0,False
29,Justina Machado,1,941.6330800198856,21.0,False
29,Kaitlyn Bristowe,1,1109.6700836314665,20.0,False
29,Monica Aldama,1,753.4633470933857,19.0,False
29,Nelly,1,546.3455360862673,16.0,False
29,Nev Schulman,1,1074.2494448244227,20.0,False
29,Skai Jackson,1,841.6788445050701,21.0,False
29,Veron Davis,1,573.1228991541404,17.0,False
29,AJ McLean,2,844.6102286803624,19.0,False
29,Anne Heche,2,387.12672135847674,18.0,False
29,Carole Baskin,2,153.52076714324426,16.0,False
29,Charles Oakley,2,138.60209510020297,15.0,True
29,Chrishell Stause,2,543.8960642054051,18.0,False
29,Jeannie Mai,2,649.5015082879648,18.0,False
29,Jesse Metcalfe,2,480.2091309703418,20.0,False
29,Johnny Weir,2,949.8991264930822,18.0,False
29,Justina Machado,2,942.2695016684414,21.0,False
29,Kaitlyn Bristowe,2,1112.5833829432934,22.0,False
29,Monica Aldama,2,752.22867844267,16.0,False
29,Nelly,2,547.1655694228589,18.0,False
29,Nev Schulman,2,1096.5397554649269,21.0,False
29,Skai Jackson,2,843.7752636113156,15.0,False
29,Veron Davis,2,558.0722062074157,18.0,False
29,AJ McLean,3,853.6344293328309,21.0,False
29,Anne Heche,3,370.0322120269399,15.0,False
29,Carole Baskin,3,155.64754405359952,12.0,True
29,Chrishell Stause,3,570.9742221442377,22.0,False
29,Jeannie Mai,3,659.4079298009126,22.0,False
29,Jesse Metcalfe,3,435.4998823798113,20.0,False
29,Johnny Weir,3,1000.3326266603815,24.0,False
29,Justina Machado,3,957.1013134413532,19.0,False
29,Kaitlyn Bristowe,3,1132.8149958063857,23.0,False
29,Monica Aldama,3,756.4208721387982,21.0,False
29,Nelly,3,550.4692427722354,18.0,False
29,Nev Schulman,3,1156.9798725966432,24.0,False
29,Skai Jackson,3,862.1251853670373,18.0,False
29,Veron Davis,3,538.5596714788333,22.0,False
29,AJ McLean,4,851.4732249774419,24.0,False
29,Anne Heche,4,356.57859295033575,21.0,True
29,Chrishell Stause,4,599.6960386589118,22.0,False
29,Jeannie Mai,4,662.9320147517094,21.0,False
29,Jesse Metcalfe,4,387.3119431541574,21.0,False
29,Johnny Weir,4,1056.0724792656458,24.0,False
29,Justina Machado,4,987.388312063182,24.0,False
29,Kaitlyn Bristowe,4,1174.7154000854027,25.0,False
29,Monica Aldama,4,744.7694673567742,24.0,False
29,Nelly,4,539.4812563924658,21.0,False
29,Nev Schulman,4,1248.7323103735557,24.0,False
29,Skai Jackson,4,881.5865155095231,28.0,False
29,Veron Davis,4,509.2624444608952,22.0,False
29,AJ McLean,5,846.185540191194,24.0,False
29,Chrishell Stause,5,641.3979428045232,19.0,False
29,Jeannie Mai,5,671.5531478836622,24.0,False
29,Jesse Metcalfe,5,365.4513235753651,19.0,True
29,Johnny Weir,5,1120.9829591910698,29.0,False
29,Justina Machado,5,1051.9501441963178,24.0,False
29,Kaitlyn Bristowe,5,1269.5828878597601,27.0,False
29,Monica Aldama,5,726.2962215504754,26.0,False
29,Nelly,5,520.4532511034217,24.0,False
29,Nev Schulman,5,1390.990676445685,26.0,False
29,Skai Jackson,5,902.0242871499693,24.0,False
29,Veron Davis,5,493.1316180485547,21.0,False
29,AJ McLean,6,823.7008826564157,27.0,False
29,Chrishell Stause,6,677.6701147569391,24.0,False
29,Jeannie Mai,6,661.3580475331199,25.0,False
29,Johnny Weir,6,1161.465151060629,22.0,False
29,Justina Machado,6,1143.8300150677899,27.0,False
29,Kaitlyn Bristowe,6,1413.8858825010363,27.0,False
29,Monica Aldama,6,686.4385318122928,27.0,False
29,Nelly,6,476.7874367564482,24.0,False
29,Nev Schulman,6,1566.7114162019525,26.0,False
29,Skai Jackson,6,907.3454993428967,18.0,False
29,Veron Davis,6,480.80702231048036,21.0,True
29,AJ McLean,7,798.2624288468787,26.0,False
29,Chrishell Stause,7,706.6012551051637,26.0,False
29,Jeannie Mai,7,638.6603720234721,25.0,True
29,Johnny Weir,7,1185.0680281807008,27.0,False
29,Justina Machado,7,1278.3120774703777,26.0,False
29,Kaitlyn Bristowe,7,1622.450669130024,24.0,False
29,Monica Aldama,7,640.9664143266765,22.0,True
29,Nelly,7,434.5186142474761,27.0,False
29,Nev Schulman,7,1783.5223546282352,30.0,False
29,Skai Jackson,7,911.6377860409949,27.0,False
29,AJ McLean,8,857.9489644527324,27.0,False
29,Chrishell Stause,8,798.7743954578111,27.0,True
29,Johnny Weir,8,1257.4527869259045,30.0,False
29,Justina Machado,8,1538.4910901288285,28.9998,False
29,Kaitlyn Bristowe,8,1969.139789371042,28.0,False
29,Nelly,8,494.38593914013416,24.0,False
29,Nev Schulman,8,2108.6695105036524,30.0,False
29,Skai Jackson,8,975.1375240198938,26.9998,False
29,AJ McLean,9,859.0885668588585,24.9998,True
29,Johnny Weir,9,1222.875998715906,30.0,False
29,Justina Machado,9,1768.856193784113,25.9998,False
29,Kaitlyn Bristowe,9,2281.978048730085,30.0,False
29,Nelly,9,540.8801497839981,24.0,False
29,Nev Schulman,9,2384.8268784857783,28.9998,False
29,Skai Jackson,9,941.4941636412614,28.9998,False
29,Johnny Weir,10,1152.378538783627,28.5,True
29,Justina Machado,10,1476.0006353761528,29.0,False
29,Kaitlyn Bristowe,10,2419.863272915482,30.0,False
29,Nelly,10,1514.9437531866045,28.0,False
29,Nev Schulman,10,2606.879433610424,30.0,False
29,Skai Jackson,10,829.9343661277095,28.5,True
29,Justina Machado,11,2237.571745963394,30.0,True
29,Kaitlyn Bristowe,11,3052.374922201459,30.0,False
29,Nelly,11,1552.0255986877053,28.5,False
29,Nev Schulman,11,3158.0277331474417,30.0,False
30,Amanda Kloots,1,1036.5902446191053,28.0,False
30,Brian Austin Green,1,327.37717601457354,24.0,False
30,Christine Chiu,1,597.9000711127936,25.0,False
30,Cody Rigsby,1,476.40990148165986,24.0,False
30,Iman Shumpert,1,531.9352452283665,21.0,False
30,Jimmie Allen,1,683.0492008855601,22.0,False
30,JoJo Siwa,1,1141.5006946538358,29.0,False
30,Kenya Moore,1,580.6578480449388,26.0,False
30,Martin Kove,1,76.74851841293511,13.0,False
30,Matt James,1,441.2441985167759,24.0,False
30,Melanie C,1,833.9588902609925,27.0,False
30,Melora Hardin,1,892.1200525198551,26.0,False
30,"Mike ""The Miz"" Mizanin",1,626.1447743760564,24.0,False
30,Olivia Jade,1,945.0233716665682,25.0,False
30,Suni Lee,1,809.3398122059863,28.0,False
30,Amanda Kloots,2,1046.0476643413183,32.0,False
30,Brian Austin Green,2,308.34723260576203,23.0,False
30,Christine Chiu,2,588.1424222019646,24.0,False
30,Cody Rigsby,2,480.51177303689843,24.0,False
30,Iman Shumpert,2,550.2385115589653,25.0,False
30,Jimmie Allen,2,692.0455718758141,27.0,False
30,JoJo Siwa,2,1174.4038611245053,31.0,False
30,Kenya Moore,2,563.7568673901694,24.0,False
30,Martin Kove,2,76.00270354355517,15.0,True
30,Matt James,2,427.55475327469446,22.0,False
30,Melanie C,2,826.4372382381745,30.0,False
30,Melora Hardin,2,893.6487178269391,27.0,False
30,"Mike ""The Miz"" Mizanin",2,601.717957694998,26.0,False
30,Olivia Jade,2,959.7267533115298,27.0,False
30,Suni Lee,2,811.4179719747129,28.0,False
30,Amanda Kloots,3,819.4686281174827,24.0,False
30,Brian Austin Green,3,529.0546164373367,19.0,False
30,Christine Chiu,3,311.346294537118,21.0,True
30,Cody Rigsby,3,545.1668280022747,18.0,False
30,Iman Shumpert,3,699.0756306591968,19.0,False
30,Jimmie Allen,3,514.0135211772347,20.0,False
30,JoJo Siwa,3,1454.9039596704902,24.0,False
30,Kenya Moore,3,519.90739440117,21.0,False
30,Matt James,3,474.3441648903581,20.0,False
30,Melanie C,3,879.764755332623,22.0,False
30,Melora Hardin,3,678.9562008233327,23.0,False
30,"Mike ""The Miz"" Mizanin",3,365.07198465069683,22.0,False
30,Olivia Jade,3,1440.8574077061526,24.0,False
30,Suni Lee,3,768.0686135945325,21.0,False
30,Amanda Kloots,4,1045.95329452415,34.0,False
30,Brian Austin Green,4,371.8606338300999,26.0,True
30,Cody Rigsby,4,547.0983523696245,29.0,False
30,Iman Shumpert,4,745.9408938475866,31.5,False
30,Jimmie Allen,4,657.8163922620921,32.5,False
30,JoJo Siwa,4,1478.6123817340574,35.0,False
30,Kenya Moore,4,525.4718938777888,29.5,False
30,Matt James,4,434.10318199570276,28.5,True
30,Melanie C,4,843.222918018769,33.0,False
30,Melora Hardin,4,832.2007072302334,36.5,False
30,"Mike ""The Miz"" Mizanin",4,447.75183319676086,32.5,False
30,Olivia Jade,4,1225.6630131075337,35.0,False
30,Suni Lee,4,844.3045040056008,34.0,False
30,Amanda Kloots,5,1082.134754291832,39.0,False
30,Cody Rigsby,5,684.9681836471815,32.0,False
30,Iman Shumpert,5,1332.0709122249993,28.0,False
30,Jimmie Allen,5,944.9386636664034,34.0,False
30,JoJo Siwa,5,1404.3691365500388,40.0,False
30,Kenya Moore,5,763.2800031857189,36.0,False
30,Melanie C,5,500.65507146819647,36.0,True
30,Melora Hardin,5,750.8529269751432,36.0,False
30,"Mike ""The Miz"" Mizanin",5,807.6006992969246,32.0,False
30,Olivia Jade,5,1018.768685948281,36.0,False
30,Suni Lee,5,710.3609627452797,36.0,False
30,Amanda Kloots,6,1352.3469892903674,38.0,False
30,Cody Rigsby,6,644.1621024172952,36.0,False
30,Iman Shumpert,6,1280.3232057515795,40.0,False
30,Jimmie Allen,6,830.4708007191925,38.0,False
30,JoJo Siwa,6,1776.3960746826547,40.0,False
30,Kenya Moore,6,645.4481266750931,32.0,True
30,Melora Hardin,6,857.4180147335807,34.0,False
30,"Mike ""The Miz"" Mizanin",6,621.6573540782808,34.0,False
30,Olivia Jade,6,1106.0389728382352,36.0,False
30,Suni Lee,6,885.7383588137209,36.0,False
30,Amanda Kloots,7,1584.7441460975647,34.0,False
30,Cody Rigsby,7,641.638066865299,36.0,False
30,Iman Shumpert,7,1429.7720867722453,34.0,False
30,Jimmie Allen,7,747.6535926869501,38.0,False
30,JoJo Siwa,7,2104.672097870473,39.0,False
30,Melora Hardin,7,862.3992530997176,38.0,False
30,"Mike ""The Miz"" Mizanin",7,552.9846154235885,32.0,True
30,Olivia Jade,7,1125.6489558896938,42.0,False
30,Suni Lee,7,950.4871852944674,34.0,False
30,Amanda Kloots,8,1756.7097667065814,42.0,False
30,Cody Rigsby,8,938.0638482765735,38.0,False
30,Iman Shumpert,8,1717.398663378821,35.0,False
30,Jimmie Allen,8,866.4082132403763,32.0,True
30,JoJo Siwa,8,2201.315151194647,41.0,False
30,Melora Hardin,8,672.4249749462322,42.0,False
30,Olivia Jade,8,917.7843999750929,36.0,True
30,Suni Lee,8,929.8949822816759,42.0,False
30,Amanda Kloots,9,1602.1499427990987,39.5,False
30,Cody Rigsby,9,1627.3882995935346,35.5,False
30,Iman Shumpert,9,2176.4817304324088,37.5,False
30,JoJo Siwa,9,2907.8729488159256,40.0,False
30,Melora Hardin,9,903.5692756110676,36.0,True
30,Suni Lee,9,782.5378027479641,37.5,True
30,Amanda Kloots,10,2333.4383602488283,39.0,True
30,Cody Rigsby,10,1670.9390984334564,38.0,False
30,Iman Shumpert,10,2591.832675042774,40.0,False
30,JoJo Siwa,10,3403.7898662749403,40.0,False
31,Charli D'Amelio,1,1219.2199842881105,32.0,False
31,Cheryl Ladd,1,199.4637287406789,21.0,False
31,Daniel Durant,1,722.6676250882072,27.0,False
31,Gabby Windey,1,1085.1912704013077,28.0,False
31,Heidi D'Amelio,1,842.2046113331205,24.0,False
31,Jason Lewis,1,145.23246476292965,18.0,True
31,Jessie James Decker,1,478.8283377719016,20.0,False
31,Jordin Sparks,1,721.8567923112084,26.0,False
31,Joseph Baena,1,472.6411245263998,23.0,False
31,Sam Champion,1,290.42780683429226,20.0,False
31,Selma Blair,1,777.3099608847378,28.0,False
31,Shangela,1,843.6290669786991,28.0,False
31,Teresa Giudice,1,269.10291204930434,20.0,False
31,Trevor Donovan,1,611.6930494876248,21.0,False
31,Vinny Guadagnino,1,238.35588844734548,17.0,False
31,Wayne Brady,1,1082.175376094131,29.0,False
31,Charli D'Amelio,2,1254.6465247321948,32.0,False
31,Cheryl Ladd,2,203.8350098222929,21.0,False
31,Daniel Durant,2,725.6963687015163,29.0,False
31,Gabby Windey,2,1109.1256939022069,32.0,False
31,Heidi D'Amelio,2,852.2470724161459,28.0,False
31,Jessie James Decker,2,494.1609250760794,25.0,False
31,Jordin Sparks,2,725.0733250312766,27.0,False
31,Joseph Baena,2,469.8758528643618,24.0,False
31,Sam Champion,2,293.14038015016934,26.0,False
31,Selma Blair,2,779.4820830361477,28.0,False
31,Shangela,2,859.5507445191919,28.0,False
31,Teresa Giudice,2,272.7190906726828,23.0,True
31,Trevor Donovan,2,634.4851179222817,30.0,False
31,Vinny Guadagnino,2,233.600040598042,27.0,False
31,Wayne Brady,2,1092.3617705554097,32.0,False
31,Charli D'Amelio,3,1337.9215671113316,33.0,False
31,Cheryl Ladd,3,213.83595872439776,24.0,True
31,Daniel Durant,3,734.5606858088985,31.0,False
31,Gabby Windey,3,1167.151812453792,33.0,False
31,Heidi D'Amelio,3,865.690542608935,32.0,False
31,Jessie James Decker,3,518.8310337161082,26.0,False
31,Jordin Sparks,3,731.0806157525584,29.0,False
31,Joseph Baena,3,463.1396729019684,29.0,False
31,Sam Champion,3,296.8801773688396,25.0,False
31,Selma Blair,3,781.6033469219831,28.0,False
31,Shangela,3,891.5633176369539,30.0,False
31,Trevor Donovan,3,670.8790477518556,27.0,False
31,Vinny Guadagnino,3,216.74606059421956,23.0,False
31,Wayne Brady,3,1110.1161606481605,33.0,False
31,Charli D'Amelio,4,1464.7160474373736,36.0,False
31,Daniel Durant,4,737.947375029906,29.0,False
31,Gabby Windey,4,1262.1412399448907,36.0,False
31,Heidi D'Amelio,4,860.3301490236256,34.0,False
31,Jessie James Decker,4,533.0705150811775,31.0,False
31,Jordin Sparks,4,725.6598985938231,34.0,False
31,Joseph Baena,4,436.30743991375795,28.0,False
31,Sam Champion,4,293.2438158689362,25.0,True
31,Selma Blair,4,767.4034161747396,32.0,False
31,Shangela,4,919.8093291803123,32.0,False
31,Trevor Donovan,4,699.398967089916,28.0,False
31,Vinny Guadagnino,4,182.30536318834484,29.0,False
31,Wayne Brady,4,1117.6664434731993,36.0,False
31,Charli D'Amelio,5,1651.4217687561313,42.0,False
31,Daniel Durant,5,747.6410986336348,33.5,False
31,Gabby Windey,5,1421.1581676775106,41.0,False
31,Heidi D'Amelio,5,844.1291518110687,39.0,False
31,Jessie James Decker,5,540.0183093320823,36.0,False
31,Jordin Sparks,5,717.1872506885128,35.5,False
31,Joseph Baena,5,403.29820867356875,35.0,True
31,Selma Blair,5,743.1824551155323,40.0,True
31,Shangela,5,948.4485130081014,38.5,False
31,Trevor Donovan,5,718.9506120705753,36.0,False
31,Vinny Guadagnino,5,143.65466295113004,31.0,False
31,Wayne Brady,5,1120.9098012821512,41.0,False
31,Charli D'Amelio,6,1967.3264212521867,40.0,False
31,Daniel Durant,6,827.6650282216505,34.0,False
31,Gabby Windey,6,1723.0519247437196,37.0,False
31,Heidi D'Amelio,6,890.5770530111229,36.0,False
31,Jessie James Decker,6,608.0027125007812,32.0,True
31,Jordin Sparks,6,779.8836886783453,34.0,False
31,Shangela,6,1046.029355129179,36.0,False
31,Trevor Donovan,6,787.6423721403454,34.0,False
31,Vinny Guadagnino,6,177.6885205770435,28.0,False
31,Wayne Brady,6,1192.1329237456275,34.0,False
31,Charli D'Amelio,7,2264.898955796069,39.0,False
31,Daniel Durant,7,833.1605988646428,36.5,False
31,Gabby Windey,7,2024.9488668403412,35.5,False
31,Heidi D'Amelio,7,871.3124008471815,35.0,False
31,Jordin Sparks,7,780.9430401898946,34.5,True
31,Shangela,7,1087.7982432990827,36.5,False
31,Trevor Donovan,7,768.5760094227874,39.0,False
31,Vinny Guadagnino,7,155.57409068832692,31.5,False
31,Wayne Brady,7,1212.7877940516744,38.0,False
31,Charli D'Amelio,8,2527.4296155398824,45.0,False
31,Daniel Durant,8,731.6450371193989,39.0,False
31,Gabby Windey,8,2247.347649598204,40.0,False
31,Heidi D'Amelio,8,903.7722828960227,35.0,True
31,Shangela,8,1142.1050571204125,42.0,False
31,Trevor Donovan,8,914.8587233283343,39.0,False
31,Vinny Guadagnino,8,251.65929944320678,29.0,True
31,Wayne Brady,8,1281.1823349545389,45.0,False
31,Charli D'Amelio,9,2882.1683334949544,40.0,False
31,Daniel Durant,9,819.1117439064737,34.5,True
31,Gabby Windey,9,2623.595210133369,40.0,False
31,Shangela,9,1364.8538059960458,36.5,False
31,Trevor Donovan,9,870.1741912014559,32.5,True
31,Wayne Brady,9,1440.0967152676992,36.5,False
31,Charli D'Amelio,10,3388.8991339094055,40.0,False
31,Gabby Windey,10,3151.0538299918558,40.0,False
31,Shangela,10,1714.5949059966251,38.0,True
31,Wayne Brady,10,1745.452130102114,38.0,False
32,Adrian Peterson,1,515.9327331211161,18.0,False
32,Alyson Hannigan,1,447.3352571913032,13.0,False
32,Ariana Madix,1,1293.1127563199007,21.0,False
32,Barry Williams,1,482.5573600596466,16.0,False
32,Charity Lawson,1,1282.2579399865374,22.0,False
32,Harry Jowsey,1,307.8100492596526,12.0,False
32,Jamie Lynn Spears,1,457.7112389025689,15.0,False
32,Jason Mraz,1,1344.5112202037692,21.0,False
32,Lele Pons,1,961.7009497413351,19.0,False
32,Matt Walsh,1,98.85875355940296,12.0,True
32,Mauricio Umansky,1,414.1974401163251,15.0,False
32,Mira Sorvino,1,675.8896716832704,17.0,False
32,Tyson Beckford,1,303.69458068545765,12.0,False
32,Xochitl Gomez,1,1414.430049169713,18.0,False
32,Adrian Peterson,2,490.36629463383713,15.0,False
32,Alyson Hannigan,2,404.3536319772861,19.0,False
32,Ariana Madix,2,1357.6486964696383,20.0,False
32,Barry Williams,2,459.9403038038852,15.0,False
32,Charity Lawson,2,1378.677138566673,21.0,False
32,Harry Jowsey,2,442.7268738126956,15.0,False
32,Jamie Lynn Spears,2,261.21407470110444,16.0,True
32,Jason Mraz,2,1040.4202988489883,24.0,False
32,Lele Pons,2,1224.473181004791,21.0,False
32,Mauricio Umansky,2,234.0844704278092,12.0,False
32,Mira Sorvino,2,1028.720819474303,18.0,False
32,Tyson Beckford,2,347.3064726139985,18.0,False
32,Xochitl Gomez,2,1330.067743664992,24.0,False
32,Adrian Peterson,3,509.52697046791354,22.0,False
32,Alyson Hannigan,3,472.2378542788873,24.0,False
32,Ariana Madix,3,1393.158049448515,34.0,False
32,Barry Williams,3,501.54003719155446,25.0,False
32,Charity Lawson,3,1370.546767979667,32.0,False
32,Harry Jowsey,3,348.1611094154322,24.0,False
32,Jason Mraz,3,1251.0135891506088,34.0,False
32,Lele Pons,3,1109.3603351753052,27.0,False
32,Mauricio Umansky,3,405.02367277319644,23.0,False
32,Mira Sorvino,3,819.9723478295489,26.0,False
32,Tyson Beckford,3,335.90723671692706,20.0,True
32,Xochitl Gomez,3,1483.5520295724461,32.0,False
32,Adrian Peterson,4,305.11033924013134,21.0,True
32,Alyson Hannigan,4,601.1952075759563,18.0,False
32,Ariana Madix,4,1648.9942140289704,25.0,False
32,Barry Williams,4,308.3046843866569,18.0,False
32,Charity Lawson,4,1710.308760699187,24.0,False
32,Harry Jowsey,4,413.57037856433567,21.0,False
32,Jason Mraz,4,1217.8785262828094,24.0,False
32,Lele Pons,4,1190.3390141192258,22.0,False
32,Mauricio Umansky,4,557.7808356822754,19.0,False
32,Mira Sorvino,4,510.1838214432853,21.0,False
32,Xochitl Gomez,4,1536.3342179771664,27.0,False
32,Alyson Hannigan,5,684.2682040185142,21.0,False
32,Ariana Madix,5,1552.2828045663227,24.0,False
32,Barry Williams,5,247.77771992824842,24.0,False
32,Charity Lawson,5,1661.7587884944546,28.0,False
32,Harry Jowsey,5,519.9275872464075,18.0,False
32,Jason Mraz,5,1394.7095240970168,27.0,False
32,Lele Pons,5,1214.2259119781525,24.0,False
32,Mauricio Umansky,5,659.1140306863841,24.0,False
32,Mira Sorvino,5,493.45088649917864,22.0,True
32,Xochitl Gomez,5,1572.4845424853206,28.0,False
32,Alyson Hannigan,6,780.3494825418998,31.0,False
32,Ariana Madix,6,1696.0545840499894,41.0,False
32,Barry Williams,6,604.4946518702408,32.0,False
32,Charity Lawson,6,1667.1833003606096,38.0,False
32,Harry Jowsey,6,556.5648245946666,29.0,False
32,Jason Mraz,6,1427.7300526178474,39.0,False
32,Lele Pons,6,1172.9820846915793,37.0,False
32,Mauricio Umansky,6,482.43459876314,33.0,True
32,Xochitl Gomez,6,1612.2064205100253,42.0,False
32,Alyson Hannigan,7,1145.196368044156,35.0,False
32,Ariana Madix,7,2539.647721561983,37.0,False
32,Barry Williams,7,1193.7045247189556,32.5,False
32,Charity Lawson,7,2118.9158038580945,36.0,False
32,Harry Jowsey,7,538.9188439956059,32.0,False
32,Jason Mraz,7,1048.8218263973067,36.0,False
32,Lele Pons,7,448.99913983411113,36.5,True
32,Xochitl Gomez,7,965.7957715897855,37.0,False
32,Alyson Hannigan,8,963.6369535533726,36.0,False
32,Ariana Madix,8,2248.2103239316652,42.0,False
32,Barry Williams,8,937.281981739236,35.0,True
32,Charity Lawson,8,2209.7505302467716,39.0,False
32,Harry Jowsey,8,486.9981268742599,28.0,False
32,Jason Mraz,8,1487.2726080554821,33.0,False
32,Xochitl Gomez,8,1666.8494755992122,40.0,False
32,Alyson Hannigan,9,874.3856808030675,32.0,False
32,Ariana Madix,9,2277.3538100888522,37.0,False
32,Charity Lawson,9,2290.3352521582615,38.0,False
32,Harry Jowsey,9,525.856315315126,30.0,True
32,Jason Mraz,9,1866.413884536523,43.0,False
32,Xochitl Gomez,9,2165.6550570981703,41.0,False
32,Alyson Hannigan,10,794.642676655191,25.5,False
32,Ariana Madix,10,2270.783656592863,29.0,False
32,Charity Lawson,10,2311.1801414310294,29.5,False
32,Jason Mraz,10,2159.990316361796,28.5,False
32,Xochitl Gomez,10,2463.4032089591205,30.0,False
32,Alyson Hannigan,11,692.79698198655,26.5,True
32,Ariana Madix,11,2319.062070483501,29.5,False
32,Charity Lawson,11,2286.762651232033,29.5,True
32,Jason Mraz,11,2185.2781318774555,30.0,False
32,Xochitl Gomez,11,2516.1001644204616,30.0,False
33,Anna Delvey,1,392.9632246256113,18.0,False
33,Brooks Nader,1,786.5921762010676,18.0,False
33,Chandler Kinney,1,1540.3191027817134,23.0,False
33,Danny Amendola,1,1082.2679052793812,20.0,False
33,Dwight Howard ,1,665.8353057970986,22.0,False
33,Eric Roberts,1,148.11417260316938,15.0,False
33,Ilona Maher,1,853.6415293665982,18.0,False
33,Jenn Tran,1,945.062772912337,19.0,False
