season,celebrity,week,fan_vote_est,judge_score,eliminated
29,Chrishell Stause,1,533.1062311,13,FALSE
29,Jeannie Mai,1,649.0067956,18,FALSE
29,Jesse Metcalfe,1,510.2793771,18,FALSE
29,Johnny Weir,1,928.907089,18,FALSE
29,Justina Machado,1,941.63308,21,FALSE
29,Kaitlyn Bristowe,1,1109.670084,20,FALSE
29,Monica Aldama,1,753.4633471,19,FALSE
29,Nelly,1,546.3455361,16,FALSE
29,Nev Schulman,1,1074.249445,20,FALSE
29,Skai Jackson,1,841.6788445,21,FALSE
29,Veron Davis,1,573.1228992,17,FALSE
29,AJ McLean,2,844.6102287,19,FALSE
29,Anne Heche,2,387.1267214,18,FALSE
29,Carole Baskin,2,153.5207671,16,FALSE
29,Charles Oakley,2,138.6020951,15,TRUE
29,Chrishell Stause,2,543.8960642,18,FALSE
29,Jeannie Mai,2,649.5015083,18,FALSE
29,Jesse Metcalfe,2,480.209131,20,FALSE
29,Johnny Weir,2,949.8991265,18,FALSE
29,Justina Machado,2,942.2695017,21,FALSE
29,Kaitlyn Bristowe,2,1112.583383,22,FALSE
29,Monica Aldama,2,752.2286784,16,FALSE
29,Nelly,2,547.1655694,18,FALSE
29,Nev Schulman,2,1096.539755,21,FALSE
29,Skai Jackson,2,843.7752636,15,FALSE
29,Veron Davis,2,558.0722062,18,FALSE
29,AJ McLean,3,853.6344293,21,FALSE
29,Anne Heche,3,370.032212,15,FALSE
29,Carole Baskin,3,155.6475441,12,TRUE
29,Chrishell Stause,3,570.9742221,22,FALSE
29,Jeannie Mai,3,659.4079298,22,FALSE
29,Jesse Metcalfe,3,435.4998824,20,FALSE
29,Johnny Weir,3,1000.332627,24,FALSE
29,Justina Machado,3,957.1013134,19,FALSE
29,Kaitlyn Bristowe,3,1132.814996,23,FALSE
29,Monica Aldama,3,756.4208721,21,FALSE
29,Nelly,3,550.4692428,18,FALSE
29,Nev Schulman,3,1156.979873,24,FALSE
29,Skai Jackson,3,862.1251854,18,FALSE
29,Veron Davis,3,538.5596715,22,FALSE
29,AJ McLean,4,851.473225,24,FALSE
29,Anne Heche,4,356.578593,21,TRUE
29,Chrishell Stause,4,599.6960387,22,FALSE
29,Jeannie Mai,4,662.9320148,21,FALSE
29,Jesse Metcalfe,4,387.3119432,21,FALSE
29,Johnny Weir,4,1056.072479,24,FALSE
29,Justina Machado,4,987.3883121,24,FALSE
29,Kaitlyn Bristowe,4,1174.7154,25,FALSE
29,Monica Aldama,4,744.7694674,24,FALSE
29,Nelly,4,539.4812564,21,FALSE
29,Nev Schulman,4,1248.73231,24,FALSE
29,Skai Jackson,4,881.5865155,28,FALSE
29,Veron Davis,4,509.2624445,22,FALSE
29,AJ McLean,5,846.1855402,24,FALSE
29,Chrishell Stause,5,641.3979428,19,FALSE
29,Jeannie Mai,5,671.5531479,24,FALSE
29,Jesse Metcalfe,5,365.4513236,19,TRUE
29,Johnny Weir,5,1120.982959,29,FALSE
29,Justina Machado,5,1051.950144,24,FALSE
29,Kaitlyn Bristowe,5,1269.582888,27,FALSE
29,Monica Aldama,5,726.2962216,26,FALSE
29,Nelly,5,520.4532511,24,FALSE
29,Nev Schulman,5,1390.990676,26,FALSE
29,Skai Jackson,5,902.0242871,24,FALSE
29,Veron Davis,5,493.131618,21,FALSE
29,AJ McLean,6,823.7008827,27,FALSE
29,Chrishell Stause,6,677.6701148,24,FALSE
29,Jeannie Mai,6,661.3580475,25,FALSE
29,Johnny Weir,6,1161.465151,22,FALSE
29,Justina Machado,6,1143.830015,27,FALSE
29,Kaitlyn Bristowe,6,1413.885883,27,FALSE
29,Monica Aldama,6,686.4385318,27,FALSE
29,Nelly,6,476.7874368,24,FALSE
29,Nev Schulman,6,1566.711416,26,FALSE
29,Skai Jackson,6,907.3454993,18,FALSE
29,Veron Davis,6,480.8070223,21,TRUE
29,AJ McLean,7,798.2624288,26,FALSE
29,Chrishell Stause,7,706.6012551,26,FALSE
29,Jeannie Mai,7,638.660372,25,TRUE
29,Johnny Weir,7,1185.068028,27,FALSE
29,Justina Machado,7,1278.312077,26,FALSE
29,Kaitlyn Bristowe,7,1622.450669,24,FALSE
29,Monica Aldama,7,640.9664143,22,TRUE
29,Nelly,7,434.5186142,27,FALSE
29,Nev Schulman,7,1783.522355,30,FALSE
29,Skai Jackson,7,911.637786,27,FALSE
29,AJ McLean,8,857.9489645,27,FALSE
29,Chrishell Stause,8,798.7743955,27,TRUE
29,Johnny Weir,8,1257.452787,30,FALSE
29,Justina Machado,8,1538.49109,28.9998,FALSE
29,Kaitlyn Bristowe,8,1969.139789,28,FALSE
29,Nelly,8,494.3859391,24,FALSE
29,Nev Schulman,8,2108.669511,30,FALSE
29,Skai Jackson,8,975.137524,26.9998,FALSE
29,AJ McLean,9,859.0885669,24.9998,TRUE
29,Johnny Weir,9,1222.875999,30,FALSE
29,Justina Machado,9,1768.856194,25.9998,FALSE
29,Kaitlyn Bristowe,9,2281.978049,30,FALSE
29,Nelly,9,540.8801498,24,FALSE
29,Nev Schulman,9,2384.826878,28.9998,FALSE
29,Skai Jackson,9,941.4941636,28.9998,FALSE
29,Johnny Weir,10,1152.378539,28.5,TRUE
29,Justina Machado,10,1476.000635,29,FALSE
29,Kaitlyn Bristowe,10,2419.863273,30,FALSE
29,Nelly,10,1514.943753,28,FALSE
29,Nev Schulman,10,2606.879434,30,FALSE
29,Skai Jackson,10,829.9343661,28.5,TRUE
29,Justina Machado,11,2237.571746,30,TRUE
29,Kaitlyn Bristowe,11,3052.374922,30,FALSE
29,Nelly,11,1552.025599,28.5,FALSE
29,Nev Schulman,11,3158.027733,30,FALSE
30,Amanda Kloots,1,1036.590245,28,FALSE
30,Brian Austin Green,1,327.377176,24,FALSE
30,Christine Chiu,1,597.9000711,25,FALSE
30,Cody Rigsby,1,476.4099015,24,FALSE
30,Iman Shumpert,1,531.9352452,21,FALSE
30,Jimmie Allen,1,683.0492009,22,FALSE
30,JoJo Siwa,1,1141.500695,29,FALSE
30,Kenya Moore,1,580.657848,26,FALSE
30,Martin Kove,1,76.74851841,13,FALSE
30,Matt James,1,441.2441985,24,FALSE
30,Melanie C,1,833.9588903,27,FALSE
30,Melora Hardin,1,892.1200525,26,FALSE
30,"Mike ""The Miz"" Mizanin",1,626.1447744,24,FALSE
30,Olivia Jade,1,945.0233717,25,FALSE
30,Suni Lee,1,809.3398122,28,FALSE
30,Amanda Kloots,2,1046.047664,32,FALSE
30,Brian Austin Green,2,308.3472326,23,FALSE
30,Christine Chiu,2,588.1424222,24,FALSE
30,Cody Rigsby,2,480.511773,24,FALSE
30,Iman Shumpert,2,550.2385116,25,FALSE
30,Jimmie Allen,2,692.0455719,27,FALSE
30,JoJo Siwa,2,1174.403861,31,FALSE
30,Kenya Moore,2,563.7568674,24,FALSE
30,Martin Kove,2,76.00270354,15,TRUE
30,Matt James,2,427.5547533,22,FALSE
30,Melanie C,2,826.4372382,30,FALSE
30,Melora Hardin,2,893.6487178,27,FALSE
30,"Mike ""The Miz"" Mizanin",2,601.7179577,26,FALSE
30,Olivia Jade,2,959.7267533,27,FALSE
30,Suni Lee,2,811.417972,28,FALSE
30,Amanda Kloots,3,819.4686281,24,FALSE
30,Brian Austin Green,3,529.0546164,19,FALSE
30,Christine Chiu,3,311.3462945,21,TRUE
30,Cody Rigsby,3,545.166828,18,FALSE
30,Iman Shumpert,3,699.0756307,19,FALSE
30,Jimmie Allen,3,514.0135212,20,FALSE
30,JoJo Siwa,3,1454.90396,24,FALSE
30,Kenya Moore,3,519.9073944,21,FALSE
30,Matt James,3,474.3441649,20,FALSE
30,Melanie C,3,879.7647553,22,FALSE
30,Melora Hardin,3,678.9562008,23,FALSE
30,"Mike ""The Miz"" Mizanin",3,365.0719847,22,FALSE
30,Olivia Jade,3,1440.857408,24,FALSE
30,Suni Lee,3,768.0686136,21,FALSE
30,Amanda Kloots,4,1045.953295,34,FALSE
30,Brian Austin Green,4,371.8606338,26,TRUE
30,Cody Rigsby,4,547.0983524,29,FALSE
30,Iman Shumpert,4,745.9408938,31.5,FALSE
30,Jimmie Allen,4,657.8163923,32.5,FALSE
30,JoJo Siwa,4,1478.612382,35,FALSE
30,Kenya Moore,4,525.4718939,29.5,FALSE
30,Matt James,4,434.103182,28.5,TRUE
30,Melanie C,4,843.222918,33,FALSE
30,Melora Hardin,4,832.2007072,36.5,FALSE
30,"Mike ""The Miz"" Mizanin",4,447.7518332,32.5,FALSE
30,Olivia Jade,4,1225.663013,35,FALSE
30,Suni Lee,4,844.304504,34,FALSE
30,Amanda Kloots,5,1082.134754,39,FALSE
30,Cody Rigsby,5,684.9681836,32,FALSE
30,Iman Shumpert,5,1332.070912,28,FALSE
30,Jimmie Allen,5,944.9386637,34,FALSE
30,JoJo Siwa,5,1404.369137,40,FALSE
30,Kenya Moore,5,763.2800032,36,FALSE
30,Melanie C,5,500.6550715,36,TRUE
30,Melora Hardin,5,750.852927,36,FALSE
30,"Mike ""The Miz"" Mizanin",5,807.6006993,32,FALSE
30,Olivia Jade,5,1018.768686,36,FALSE
30,Suni Lee,5,710.3609627,36,FALSE
30,Amanda Kloots,6,1352.346989,38,FALSE
30,Cody Rigsby,6,644.1621024,36,FALSE
30,Iman Shumpert,6,1280.323206,40,FALSE
30,Jimmie Allen,6,830.4708007,38,FALSE
30,JoJo Siwa,6,1776.396075,40,FALSE
30,Kenya Moore,6,645.4481267,32,TRUE
30,Melora Hardin,6,857.4180147,34,FALSE
30,"Mike ""The Miz"" Mizanin",6,621.6573541,34,FALSE
30,Olivia Jade,6,1106.038973,36,FALSE
30,Suni Lee,6,885.7383588,36,FALSE
30,Amanda Kloots,7,1584.744146,34,FALSE
30,Cody Rigsby,7,641.6380669,36,FALSE
30,Iman Shumpert,7,1429.772087,34,FALSE
30,Jimmie Allen,7,747.6535927,38,FALSE
30,JoJo Siwa,7,2104.672098,39,FALSE
30,Melora Hardin,7,862.3992531,38,FALSE
30,"Mike ""The Miz"" Mizanin",7,552.9846154,32,TRUE
30,Olivia Jade,7,1125.648956,42,FALSE
30,Suni Lee,7,950.4871853,34,FALSE
30,Amanda Kloots,8,1756.709767,42,FALSE
30,Cody Rigsby,8,938.0638483,38,FALSE
30,Iman Shumpert,8,1717.398663,35,FALSE
30,Jimmie Allen,8,866.4082132,32,TRUE
30,JoJo Siwa,8,2201.315151,41,FALSE
30,Melora Hardin,8,672.4249749,42,FALSE
30,Olivia Jade,8,917.7844,36,TRUE
30,Suni Lee,8,929.8949823,42,FALSE
30,Amanda Kloots,9,1602.149943,39.5,FALSE
30,Cody Rigsby,9,1627.3883,35.5,FALSE
30,Iman Shumpert,9,2176.48173,37.5,FALSE
30,JoJo Siwa,9,2907.872949,40,FALSE
30,Melora Hardin,9,903.5692756,36,TRUE
30,Suni Lee,9,782.5378027,37.5,TRUE
30,Amanda Kloots,10,2333.43836,39,TRUE
30,Cody Rigsby,10,1670.939098,38,FALSE
30,Iman Shumpert,10,2591.832675,40,FALSE
30,JoJo Siwa,10,3403.789866,40,FALSE
31,Charli D'Amelio,1,1219.219984,32,FALSE
31,Cheryl Ladd,1,199.4637287,21,FALSE
31,Daniel Durant,1,722.6676251,27,FALSE
31,Gabby Windey,1,1085.19127,28,FALSE
31,Heidi D'Amelio,1,842.2046113,24,FALSE
31,Jason Lewis,1,145.2324648,18,TRUE
31,Jessie James Decker,1,478.8283378,20,FALSE
31,Jordin Sparks,1,721.8567923,26,FALSE
31,Joseph Baena,1,472.6411245,23,FALSE
31,Sam Champion,1,290.4278068,20,FALSE
31,Selma Blair,1,777.3099609,28,FALSE
31,Shangela,1,843.629067,28,FALSE
31,Teresa Giudice,1,269.102912,20,FALSE
31,Trevor Donovan,1,611.6930495,21,FALSE
31,Vinny Guadagnino,1,238.3558884,17,FALSE
31,Wayne Brady,1,1082.175376,29,FALSE
31,Charli D'Amelio,2,1254.646525,32,FALSE
31,Cheryl Ladd,2,203.8350098,21,FALSE
31,Daniel Durant,2,725.6963687,29,FALSE
31,Gabby Windey,2,1109.125694,32,FALSE
31,Heidi D'Amelio,2,852.2470724,28,FALSE
31,Jessie James Decker,2,494.1609251,25,FALSE
31,Jordin Sparks,2,725.073325,27,FALSE
31,Joseph Baena,2,469.8758529,24,FALSE
31,Sam Champion,2,293.1403802,26,FALSE
31,Selma Blair,2,779.482083,28,FALSE
31,Shangela,2,859.5507445,28,FALSE
31,Teresa Giudice,2,272.7190907,23,TRUE
31,Trevor Donovan,2,634.4851179,30,FALSE
31,Vinny Guadagnino,2,233.6000406,27,FALSE
31,Wayne Brady,2,1092.361771,32,FALSE
31,Charli D'Amelio,3,1337.921567,33,FALSE
31,Cheryl Ladd,3,213.8359587,24,TRUE
31,Daniel Durant,3,734.5606858,31,FALSE
31,Gabby Windey,3,1167.151812,33,FALSE
31,Heidi D'Amelio,3,865.6905426,32,FALSE
31,Jessie James Decker,3,518.8310337,26,FALSE
31,Jordin Sparks,3,731.0806158,29,FALSE
31,Joseph Baena,3,463.1396729,29,FALSE
31,Sam Champion,3,296.8801774,25,FALSE
31,Selma Blair,3,781.6033469,28,FALSE
31,Shangela,3,891.5633176,30,FALSE
31,Trevor Donovan,3,670.8790478,27,FALSE
31,Vinny Guadagnino,3,216.7460606,23,FALSE
31,Wayne Brady,3,1110.116161,33,FALSE
31,Charli D'Amelio,4,1464.716047,36,FALSE
31,Daniel Durant,4,737.947375,29,FALSE
31,Gabby Windey,4,1262.14124,36,FALSE
31,Heidi D'Amelio,4,860.330149,34,FALSE
31,Jessie James Decker,4,533.0705151,31,FALSE
31,Jordin Sparks,4,725.6598986,34,FALSE
31,Joseph Baena,4,436.3074399,28,FALSE
31,Sam Champion,4,293.2438159,25,TRUE
31,Selma Blair,4,767.4034162,32,FALSE
31,Shangela,4,919.8093292,32,FALSE
31,Trevor Donovan,4,699.3989671,28,FALSE
31,Vinny Guadagnino,4,182.3053632,29,FALSE
31,Wayne Brady,4,1117.666443,36,FALSE
31,Charli D'Amelio,5,1651.421769,42,FALSE
31,Daniel Durant,5,747.6410986,33.5,FALSE
31,Gabby Windey,5,1421.158168,41,FALSE
31,Heidi D'Amelio,5,844.1291518,39,FALSE
31,Jessie James Decker,5,540.0183093,36,FALSE
31,Jordin Sparks,5,717.1872507,35.5,FALSE
31,Joseph Baena,5,403.2982087,35,TRUE
31,Selma Blair,5,743.1824551,40,TRUE
31,Shangela,5,948.448513,38.5,FALSE
31,Trevor Donovan,5,718.9506121,36,FALSE
31,Vinny Guadagnino,5,143.654663,31,FALSE
31,Wayne Brady,5,1120.909801,41,FALSE
31,Charli D'Amelio,6,1967.326421,40,FALSE
31,Daniel Durant,6,827.6650282,34,FALSE
31,Gabby Windey,6,1723.051925,37,FALSE
31,Heidi D'Amelio,6,890.577053,36,FALSE
31,Jessie James Decker,6,608.0027125,32,TRUE
31,Jordin Sparks,6,779.8836887,34,FALSE
31,Shangela,6,1046.029355,36,FALSE
31,Trevor Donovan,6,787.6423721,34,FALSE
31,Vinny Guadagnino,6,177.6885206,28,FALSE
31,Wayne Brady,6,1192.132924,34,FALSE
31,Charli D'Amelio,7,2264.898956,39,FALSE
31,Daniel Durant,7,833.1605989,36.5,FALSE
31,Gabby Windey,7,2024.948867,35.5,FALSE
31,Heidi D'Amelio,7,871.3124008,35,FALSE
31,Jordin Sparks,7,780.9430402,34.5,TRUE
31,Shangela,7,1087.798243,36.5,FALSE
31,Trevor Donovan,7,768.5760094,39,FALSE
31,Vinny Guadagnino,7,155.5740907,31.5,FALSE
31,Wayne Brady,7,1212.787794,38,FALSE
31,Charli D'Amelio,8,2527.429616,45,FALSE
31,Daniel Durant,8,731.6450371,39,FALSE
31,Gabby Windey,8,2247.34765,40,FALSE
31,Heidi D'Amelio,8,903.7722829,35,TRUE
31,Shangela,8,1142.105057,42,FALSE
31,Trevor Donovan,8,914.8587233,39,FALSE
31,Vinny Guadagnino,8,251.6592994,29,TRUE
31,Wayne Brady,8,1281.182335,45,FALSE
31,Charli D'Amelio,9,2882.168333,40,FALSE
31,Daniel Durant,9,819.1117439,34.5,TRUE
31,Gabby Windey,9,2623.59521,40,FALSE
31,Shangela,9,1364.853806,36.5,FALSE
31,Trevor Donovan,9,870.1741912,32.5,TRUE
31,Wayne Brady,9,1440.096715,36.5,FALSE
31,Charli D'Amelio,10,3388.899134,40,FALSE
31,Gabby Windey,10,3151.05383,40,FALSE
31,Shangela,10,1714.594906,38,TRUE
31,Wayne Brady,10,1745.45213,38,FALSE
32,Adrian Peterson,1,515.9327331,18,FALSE
32,Alyson Hannigan,1,447.3352572,13,FALSE
32,Ariana Madix,1,1293.112756,21,FALSE
32,Barry Williams,1,482.5573601,16,FALSE
32,Charity Lawson,1,1282.25794,22,FALSE
32,Harry Jowsey,1,307.8100493,12,FALSE
32,Jamie Lynn Spears,1,457.7112389,15,FALSE
32,Jason Mraz,1,1344.51122,21,FALSE
32,Lele Pons,1,961.7009497,19,FALSE
32,Matt Walsh,1,98.85875356,12,TRUE
32,Mauricio Umansky,1,414.1974401,15,FALSE
32,Mira Sorvino,1,675.8896717,17,FALSE
32,Tyson Beckford,1,303.6945807,12,FALSE
32,Xochitl Gomez,1,1414.430049,18,FALSE
32,Adrian Peterson,2,490.3662946,15,FALSE
32,Alyson Hannigan,2,404.353632,19,FALSE
32,Ariana Madix,2,1357.648696,20,FALSE
32,Barry Williams,2,459.9403038,15,FALSE
32,Charity Lawson,2,1378.677139,21,FALSE
32,Harry Jowsey,2,442.7268738,15,FALSE
32,Jamie Lynn Spears,2,261.2140747,16,TRUE
32,Jason Mraz,2,1040.420299,24,FALSE
32,Lele Pons,2,1224.473181,21,FALSE
32,Mauricio Umansky,2,234.0844704,12,FALSE
32,Mira Sorvino,2,1028.720819,18,FALSE
32,Tyson Beckford,2,347.3064726,18,FALSE
32,Xochitl Gomez,2,1330.067744,24,FALSE
32,Adrian Peterson,3,509.5269705,22,FALSE
32,Alyson Hannigan,3,472.2378543,24,FALSE
32,Ariana Madix,3,1393.158049,34,FALSE
32,Barry Williams,3,501.5400372,25,FALSE
32,Charity Lawson,3,1370.546768,32,FALSE
32,Harry Jowsey,3,348.1611094,24,FALSE
32,Jason Mraz,3,1251.013589,34,FALSE
32,Lele Pons,3,1109.360335,27,FALSE
32,Mauricio Umansky,3,405.0236728,23,FALSE
32,Mira Sorvino,3,819.9723478,26,FALSE
32,Tyson Beckford,3,335.9072367,20,TRUE
32,Xochitl Gomez,3,1483.55203,32,FALSE
32,Adrian Peterson,4,305.1103392,21,TRUE
32,Alyson Hannigan,4,601.1952076,18,FALSE
32,Ariana Madix,4,1648.994214,25,FALSE
32,Barry Williams,4,308.3046844,18,FALSE
32,Charity Lawson,4,1710.308761,24,FALSE
32,Harry Jowsey,4,413.5703786,21,FALSE
32,Jason Mraz,4,1217.878526,24,FALSE
32,Lele Pons,4,1190.339014,22,FALSE
32,Mauricio Umansky,4,557.7808357,19,FALSE
32,Mira Sorvino,4,510.1838214,21,FALSE
32,Xochitl Gomez,4,1536.334218,27,FALSE
32,Alyson Hannigan,5,684.268204,21,FALSE
32,Ariana Madix,5,1552.282805,24,FALSE
32,Barry Williams,5,247.7777199,24,FALSE
32,Charity Lawson,5,1661.758788,28,FALSE
32,Harry Jowsey,5,519.9275872,18,FALSE
32,Jason Mraz,5,1394.709524,27,FALSE
32,Lele Pons,5,1214.225912,24,FALSE
32,Mauricio Umansky,5,659.1140307,24,FALSE
32,Mira Sorvino,5,493.4508865,22,TRUE
32,Xochitl Gomez,5,1572.484542,28,FALSE
32,Alyson Hannigan,6,780.3494825,31,FALSE
32,Ariana Madix,6,1696.054584,41,FALSE
32,Barry Williams,6,604.4946519,32,FALSE
32,Charity Lawson,6,1667.1833,38,FALSE
32,Harry Jowsey,6,556.5648246,29,FALSE
32,Jason Mraz,6,1427.730053,39,FALSE
32,Lele Pons,6,1172.982085,37,FALSE
32,Mauricio Umansky,6,482.4345988,33,TRUE
32,Xochitl Gomez,6,1612.206421,42,FALSE
32,Alyson Hannigan,7,1145.196368,35,FALSE
32,Ariana Madix,7,2539.647722,37,FALSE
32,Barry Williams,7,1193.704525,32.5,FALSE
32,Charity Lawson,7,2118.915804,36,FALSE
32,Harry Jowsey,7,538.918844,32,FALSE
32,Jason Mraz,7,1048.821826,36,FALSE
32,Lele Pons,7,448.9991398,36.5,TRUE
32,Xochitl Gomez,7,965.7957716,37,FALSE
32,Alyson Hannigan,8,963.6369536,36,FALSE
32,Ariana Madix,8,2248.210324,42,FALSE
32,Barry Williams,8,937.2819817,35,TRUE
32,Charity Lawson,8,2209.75053,39,FALSE
32,Harry Jowsey,8,486.9981269,28,FALSE
32,Jason Mraz,8,1487.272608,33,FALSE
32,Xochitl Gomez,8,1666.849476,40,FALSE
32,Alyson Hannigan,9,874.3856808,32,FALSE
32,Ariana Madix,9,2277.35381,37,FALSE
32,Charity Lawson,9,2290.335252,38,FALSE
32,Harry Jowsey,9,525.8563153,30,TRUE
32,Jason Mraz,9,1866.413885,43,FALSE
32,Xochitl Gomez,9,2165.655057,41,FALSE
32,Alyson Hannigan,10,794.6426767,25.5,FALSE
32,Ariana Madix,10,2270.783657,29,FALSE
32,Charity Lawson,10,2311.180141,29.5,FALSE
32,Jason Mraz,10,2159.990316,28.5,FALSE
32,Xochitl Gomez,10,2463.403209,30,FALSE
32,Alyson Hannigan,11,692.796982,26.5,TRUE
32,Ariana Madix,11,2319.06207,29.5,FALSE
32,Charity Lawson,11,2286.762651,29.5,TRUE
32,Jason Mraz,11,2185.278132,30,FALSE
32,Xochitl Gomez,11,2516.100164,30,FALSE
33,Anna Delvey,1,392.9632246,18,FALSE
33,Brooks Nader,1,786.5921762,18,FALSE
33,Chandler Kinney,1,1540.319103,23,FALSE
33,Danny Amendola,1,1082.267905,20,FALSE
33,Dwight Howard ,1,665.8353058,22,FALSE
33,Eric Roberts,1,148.1141726,15,FALSE
33,Ilona Maher,1,853.6415294,18,FALSE
33,Jenn Tran,1,945.0627729,19,FALSE
33,Joey Graziadei,1,1450.401268,21,FALSE
33,Phaedra Parks,1,656.0393442,19,FALSE
33,Reginald VelJohnson,1,118.5940496,16,FALSE
33,Stephen Nedoroscik,1,915.7864602,21,FALSE
33,Tori Spelling,1,444.3826881,17,FALSE
33,Anna Delvey,2,477.0911336,17,TRUE
33,Brooks Nader,2,690.8954416,20,FALSE
33,Chandler Kinney,2,1552.094604,24,FALSE
33,Danny Amendola,2,562.7835544,21,FALSE
33,Dwight Howard ,2,508.297895,22,FALSE
33,Eric Roberts,2,671.950988,15,FALSE
33,Ilona Maher,2,1092.5268,21,FALSE
33,Jenn Tran,2,617.652262,19,FALSE
33,Joey Graziadei,2,1358.32775,22,FALSE
33,Phaedra Parks,2,878.4049475,21,FALSE
33,Reginald VelJohnson,2,642.0868733,15,FALSE
33,Stephen Nedoroscik,2,946.88775,22,FALSE
33,Tori Spelling,2,1,19,TRUE
33,Brooks Nader,3,782.966444,30.5,FALSE
33,Chandler Kinney,3,1757.947312,34.5,FALSE
33,Danny Amendola,3,880.9699834,30,FALSE
33,Dwight Howard ,3,595.4515821,26,FALSE
33,Eric Roberts,3,392.6422485,23,TRUE
33,Ilona Maher,3,1039.305199,28,FALSE
33,Jenn Tran,3,910.9055191,31,FALSE
33,Joey Graziadei,3,1575.612507,35,FALSE
33,Phaedra Parks,3,742.6861301,28,FALSE
33,Reginald VelJohnson,3,358.4574769,21,TRUE
33,Stephen Nedoroscik,3,963.0555978,31,FALSE
33,Brooks Nader,4,878.3187609,32,TRUE
33,Chandler Kinney,4,1999.363515,32,FALSE
33,Danny Amendola,4,911.0840051,36,FALSE
33,Dwight Howard ,4,592.6310326,29,FALSE
33,Ilona Maher,4,1105.677626,32,FALSE
33,Jenn Tran,4,1102.863444,32,FALSE
33,Joey Graziadei,4,1450.861773,36,FALSE
33,Phaedra Parks,4,885.1465609,32,FALSE
33,Stephen Nedoroscik,4,1074.053283,33,FALSE
33,Chandler Kinney,5,2269.202528,27,FALSE
33,Danny Amendola,5,976.6114187,25.5,FALSE
33,Dwight Howard ,5,652.7384962,24,FALSE
33,Ilona Maher,5,1194.84789,26,FALSE
33,Jenn Tran,5,1175.437784,25.5,FALSE
33,Joey Graziadei,5,1847.938784,26,FALSE
33,Phaedra Parks,5,758.5530019,24,TRUE
33,Stephen Nedoroscik,5,1124.670097,24,FALSE
33,Chandler Kinney,6,2479.023209,32,FALSE
33,Danny Amendola,6,1096.07692,28,FALSE
33,Dwight Howard ,6,1040.089013,31,FALSE
33,Ilona Maher,6,1168.419889,24,FALSE
33,Jenn Tran,6,945.683443,31,TRUE
33,Joey Graziadei,6,2149.755855,32,FALSE
33,Stephen Nedoroscik,6,1120.951672,28,FALSE
33,Chandler Kinney,7,2794.483202,30,FALSE
33,Danny Amendola,7,1123.407861,25.5,FALSE
33,Dwight Howard ,7,925.2068889,24,TRUE
33,Ilona Maher,7,1393.294305,26,FALSE
33,Joey Graziadei,7,2375.060951,27.5,FALSE
33,Stephen Nedoroscik,7,1388.546792,27,FALSE
33,Chandler Kinney,8,3064.269847,29,FALSE
33,Danny Amendola,8,1114.517225,27,FALSE
33,Ilona Maher,8,1635.138916,28.5,FALSE
33,Joey Graziadei,8,2607.594297,29,FALSE
33,Stephen Nedoroscik,8,1578.479715,26.5,FALSE
33,Chandler Kinney,9,3077.664899,30,FALSE
33,Danny Amendola,9,1344.926256,28,TRUE
33,Ilona Maher,9,1701.731881,28.5,FALSE
33,Joey Graziadei,9,2545.818719,29.5,FALSE
33,Stephen Nedoroscik,9,1329.858246,29.5,TRUE
34,Alix Earle,1,1065.075456,13,FALSE
34,Andy Richter,1,104.7983344,9,FALSE
34,Baron Davis,1,366.1080186,10,FALSE
34,Corey Feldman,1,77.13379802,9,FALSE
34,Danielle Fishel,1,688.4444903,12,FALSE
34,Dylan Efron,1,858.2788745,10,FALSE
34,Elaine Hendrix,1,824.1721081,12,FALSE
34,Hilaria Baldwin,1,905.033959,14,FALSE
34,Jen Affleck,1,690.5421969,12,FALSE
34,Jordan Chiles,1,987.2744526,10,FALSE
34,Lauren Jauregui,1,576.5332445,13,FALSE
34,Robert Irwin,1,1068.14045,15,FALSE
34,Scott Hoying,1,547.3128633,10,FALSE
34,Whitney Leavitt,1,1241.151754,15,FALSE
34,Alix Earle,2,1209.547194,21,FALSE
34,Andy Richter,2,464.2494136,16,FALSE
34,Baron Davis,2,339.3677428,18,TRUE
34,Corey Feldman,2,1,15,TRUE
34,Danielle Fishel,2,529.8809053,19,FALSE
34,Dylan Efron,2,1023.260578,20,FALSE
34,Elaine Hendrix,2,739.3269984,21,FALSE
34,Hilaria Baldwin,2,1222.043038,21,FALSE
34,Jen Affleck,2,441.0191811,22,FALSE
34,Jordan Chiles,2,836.1542202,22,FALSE
34,Lauren Jauregui,2,822.6857182,21,FALSE
34,Robert Irwin,2,1076.06949,22,FALSE
34,Scott Hoying,2,420.0637232,18,FALSE
34,Whitney Leavitt,2,875.3317964,22,FALSE
34,Alix Earle,3,1408.579628,23,FALSE
34,Andy Richter,3,109.1920819,18,FALSE
34,Danielle Fishel,3,679.7245118,21,FALSE
34,Dylan Efron,3,995.1487822,23,FALSE
34,Elaine Hendrix,3,710.7856134,21,FALSE
34,Hilaria Baldwin,3,1036.930488,22,FALSE
34,Jen Affleck,3,633.5824548,19,FALSE
34,Jordan Chiles,3,822.8478362,24,FALSE
34,Lauren Jauregui,3,570.4941716,18,TRUE
34,Robert Irwin,3,1255.937131,22,FALSE
34,Scott Hoying,3,646.954517,22,FALSE
34,Whitney Leavitt,3,1129.822785,24,FALSE
34,Alix Earle,4,871.5406656,24,FALSE
34,Andy Richter,4,1,18,FALSE
34,Danielle Fishel,4,977.4845664,21,FALSE
